StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,FanDuelSalary,DraftKingsSalary,FantasyDataSalary,YahooSalary,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelPosition,DraftKingsPosition,YahooPosition,OpponentRank,OpponentPositionRank,GlobalTeamID,FantasyDraftSalary,FantasyDraftPosition,GameID,OpponentID,Opponent,Day,DateTime,HomeOrAway,IsGameOver,GlobalGameID,GlobalOpponentID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
1056717,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,8012,7770,7770,30,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG/SG,SG,13,21,20000007,NA,Scrambled,18837,28,LAC,2023-01-17T00:00:00,2023-01-17T22:00:00,AWAY,TRUE,20018837,20000028,2023-01-20T04:00:13,1,34.5,33,57,10.3,14.6,70.8,81,5.9,10.3,69.3,4.4,7.4,72.8,7.4,7.4,121.4,0,2.9,2.9,0,12.7,7.7,2.9,1.5,0,1.5,2.9,26.7,17.2,95.4,37.5,15.6,2.7,0,9.7,31.3,35.7,37,35.7,27.9,0,0,37,TRUE,TRUE,Scrambled
1055688,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,8377,8134,8134,30,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG/SG,SG,34,10,20000007,NA,Scrambled,18824,27,LAL,2023-01-15T00:00:00,2023-01-15T21:30:00,AWAY,TRUE,20018824,20000027,2023-01-18T04:00:15,1,27.3,39,45,8.8,15.8,56.1,56.1,7.4,11.8,75.9,1.5,7.4,24.3,4.4,5.9,91,1.5,5.9,7.4,5.6,19.3,11.8,1.5,0,0,1.5,1.5,19.4,17.9,64.7,17.7,6.3,0,0,9.3,27.5,27.3,28.8,27.3,2.9,0,0,28.8,TRUE,TRUE,Scrambled
1055129,7,20002546,1,2023,Tyrese Maxey,PHI,PG,1,8619,7891,7891,30,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG/SG,SG,21,35,20000007,NA,Scrambled,18815,17,UTA,2023-01-14T00:00:00,2023-01-14T21:00:00,AWAY,TRUE,20018815,20000017,2023-01-17T04:00:10,1,30.5,46,12,10.3,24.3,42.5,60.7,2.9,10.9,27,7.4,13.4,55.2,2.9,2.9,121.4,1.5,2.9,4.4,3.9,9.8,6.5,1.5,0,0,1.5,2.9,25.5,25.3,60.7,14.6,5.9,0,0,6.7,30.8,30.5,34.3,30.5,8.8,0,0,34.3,TRUE,TRUE,Scrambled
1053968,7,20002546,1,2023,Tyrese Maxey,PHI,PG,1,8619,8377,8377,30,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG/SG,SG,30,32,20000007,NA,Scrambled,18795,18,OKC,2023-01-12T00:00:00,2023-01-12T19:00:00,HOME,TRUE,20018795,20000018,2023-01-15T04:00:11,1,35.7,40,10,8.8,15.8,56.1,56.1,8.8,10.9,81,0,5.9,0,7.4,7.4,121.4,1.5,1.5,2.9,5,6.1,5.5,8.8,2.9,0,4.4,5.9,20.6,18.5,68.8,22.5,34.8,4.1,0,20,27.4,38.1,37.6,38.1,-4.9,0,0,37.6,TRUE,TRUE,Scrambled
1052951,7,20002546,1,2023,Tyrese Maxey,PHI,PG,1,8862,8741,8741,30,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG/SG,PG,34,33,20000007,NA,Scrambled,18781,14,DET,2023-01-10T00:00:00,2023-01-10T19:00:00,HOME,TRUE,20018781,20000014,2023-01-13T04:00:12,1,25.7,28,18,8.8,13.4,66.2,66.2,7.4,10.3,86.7,1.5,5.9,30.4,4.4,4.4,121.4,0,1.5,1.5,0,6.3,3.7,2.9,1.5,0,1.5,4.4,19.4,15,77.7,28.4,12,2.8,0,11.1,27.8,27,27,27,37.6,0,0,27,TRUE,TRUE,Scrambled
1051962,7,20002546,1,2023,Tyrese Maxey,PHI,PG,1,8741,8498,8498,30,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG,PG,34,27,20000007,NA,Scrambled,18765,14,DET,2023-01-08T00:00:00,2023-01-08T15:00:00,AWAY,TRUE,20018765,20000014,2023-01-11T04:00:10,1,32.8,40,11,11.8,21.9,53.9,60.7,8.8,10.9,81,2.9,10.9,27,7.4,8.8,101.1,0,0,0,0,0,0,2.9,1.5,0,1.5,1.5,27.9,25.1,68.1,24.4,10.2,2.1,0,6.8,32.5,34,34.6,34,23.1,0,0,34.6,TRUE,TRUE,Scrambled
1050864,7,20002546,1,2023,Tyrese Maxey,PHI,PG,1,8619,8498,8498,28,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG,PG,24,36,20000007,NA,Scrambled,18750,11,CHI,2023-01-06T00:00:00,2023-01-06T19:00:00,HOME,TRUE,20018750,20000011,2023-01-09T04:00:10,1,48.1,44,41,11.8,18.2,64.7,81,4.4,11.8,45.5,7.4,10.3,86.7,7.4,8.8,101.1,0,4.4,4.4,0,14.1,7,8.8,1.5,0,1.5,1.5,31.6,21.4,90.2,37.2,32.4,2.1,0,7.9,27.8,49.3,51.9,49.3,1.5,0,0,51.9,TRUE,TRUE,Scrambled
1049847,7,20002546,1,2023,Tyrese Maxey,PHI,PG,1,8498,8862,8862,28,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG,PG,27,34,20000007,NA,Scrambled,18735,13,IND,2023-01-04T00:00:00,2023-01-04T19:00:00,HOME,TRUE,20018735,20000013,2023-01-07T04:00:09,1,41.3,44,44,8.8,19.4,45.5,45.5,7.4,14.6,50.6,1.5,5.9,30.4,5.9,5.9,121.4,1.5,5.9,7.4,4.6,15.6,11.7,8.8,1.5,0,0,4.4,20.6,21.6,57.3,22.3,26.8,2.1,0,0,26.7,42.5,42.2,42.5,7.4,0,0,42.2,TRUE,TRUE,Scrambled
1048913,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,9469,9105,9105,32,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG,PG,16,21,20000007,NA,Scrambled,18722,23,NO,2023-01-02T00:00:00,2023-01-02T19:00:00,HOME,TRUE,20018722,20000023,2023-01-05T04:00:10,1,16,32,52,7.4,17,43.3,52.1,5.9,10.9,53.9,1.5,7.4,24.3,1.5,2.9,60.7,0,1.5,1.5,0,7,3.1,2.9,0,0,4.4,2.9,14.6,18.1,48.6,2.4,13.6,0,0,20.4,36.3,16,18.5,16,2.9,0,0,18.5,TRUE,TRUE,Scrambled
1048156,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,9469,9105,9105,36,Scrambled,Scrambled,2022-12-31T00:00:00,Scrambled,PG/SG,PG,PG,32,22,20000007,NA,Scrambled,18713,18,OKC,2022-12-31T00:00:00,2022-12-31T20:00:00,AWAY,TRUE,20018713,20000018,2022-12-31T22:33:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1047460,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,9469,9105,9105,36,Scrambled,Scrambled,2022-12-29T00:00:00,Scrambled,PG/SG,PG,PG,12,19,20000007,NA,Scrambled,18703,23,NO,2022-12-30T00:00:00,2022-12-30T20:30:00,AWAY,TRUE,20018703,20000023,2023-01-02T04:00:11,1,13,22,51,5.9,12.1,48.6,48.6,4.4,10.3,52.1,1.5,4.4,40.4,0,0,0,0,1.5,1.5,0,11.5,5.8,1.5,0,0,1.5,1.5,10.9,12.1,54.6,10.9,11.9,0,0,11,33.4,13,14.3,13,-21.9,0,0,14.3,TRUE,TRUE,Scrambled
1045818,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,9469,9105,9105,36,Scrambled,Scrambled,2022-11-18T00:00:00,Scrambled,PG/SG,PG,PG,16,4,20000007,NA,Scrambled,18675,1,WAS,2022-12-27T00:00:00,2022-12-27T19:00:00,AWAY,TRUE,20018675,20000001,2022-12-27T21:54:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1044828,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,9469,9348,9348,28,Scrambled,Scrambled,2022-11-18T00:00:00,Scrambled,PG/SG,PG,PG,16,27,20000007,NA,Scrambled,18662,6,NY,2022-12-25T00:00:00,2022-12-25T12:00:00,AWAY,TRUE,20018662,20000006,2022-12-25T14:41:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1043926,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,9469,9226,9226,36,Scrambled,Scrambled,2022-11-18T00:00:00,Scrambled,PG/SG,PG,PG,12,24,20000007,NA,Scrambled,18649,28,LAC,2022-12-23T00:00:00,2022-12-23T19:00:00,HOME,TRUE,20018649,20000028,2022-12-23T21:33:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1042873,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,9469,9348,9348,36,Scrambled,Scrambled,2022-11-18T00:00:00,Scrambled,PG/SG,PG,PG,32,34,20000007,NA,Scrambled,18636,14,DET,2022-12-21T00:00:00,2022-12-21T19:00:00,HOME,TRUE,20018636,20000014,2022-12-21T21:33:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1041910,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,9469,9348,9348,36,Scrambled,Scrambled,2022-11-18T00:00:00,Scrambled,PG/SG,PG,PG,12,23,20000007,NA,Scrambled,18622,10,TOR,2022-12-19T00:00:00,2022-12-19T19:00:00,HOME,TRUE,20018622,20000010,2022-12-19T21:45:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1040378,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,9469,9348,9348,36,Scrambled,Scrambled,2022-11-18T00:00:00,Scrambled,PG/SG,PG,PG,25,29,20000007,NA,Scrambled,18601,26,GS,2022-12-16T00:00:00,2022-12-16T19:30:00,HOME,TRUE,20018601,20000026,2022-12-16T22:16:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1039074,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,9469,9348,9348,36,Scrambled,Scrambled,2022-11-18T00:00:00,Scrambled,PG/SG,PG,PG,15,11,20000007,NA,Scrambled,18578,30,SAC,2022-12-13T00:00:00,2022-12-13T19:00:00,HOME,TRUE,20018578,20000030,2022-12-13T21:33:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1038185,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,9469,9348,9348,36,Scrambled,Scrambled,2022-11-18T00:00:00,Scrambled,PG/SG,PG,PG,33,28,20000007,NA,Scrambled,18568,2,CHA,2022-12-11T00:00:00,2022-12-11T18:00:00,HOME,TRUE,20018568,20000002,2022-12-11T20:34:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1037025,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,9469,9348,9348,36,Scrambled,Scrambled,2022-11-18T00:00:00,Scrambled,PG/SG,PG,PG,36,32,20000007,NA,Scrambled,18551,27,LAL,2022-12-09T00:00:00,2022-12-09T19:30:00,HOME,TRUE,20018551,20000027,2022-12-09T22:46:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1035073,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,9469,9348,9348,36,Scrambled,Scrambled,2022-11-18T00:00:00,Scrambled,PG/SG,PG,PG,33,36,20000007,NA,Scrambled,18525,22,HOU,2022-12-05T00:00:00,2022-12-05T20:00:00,AWAY,TRUE,20018525,20000022,2022-12-05T23:15:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1033594,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,9469,9469,9469,36,Scrambled,Scrambled,2022-11-18T00:00:00,Scrambled,PG/SG,PG,PG,24,24,20000007,NA,Scrambled,18502,21,MEM,2022-12-02T00:00:00,2022-12-02T20:00:00,AWAY,TRUE,20018502,20000021,2022-12-02T22:31:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1032336,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,9469,9591,9591,36,Scrambled,Scrambled,2022-11-18T00:00:00,Scrambled,PG/SG,PG,PG,7,3,20000007,NA,Scrambled,18481,12,CLE,2022-11-30T00:00:00,2022-11-30T19:00:00,AWAY,TRUE,20018481,20000012,2022-11-30T21:26:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1031360,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,9469,9591,9591,36,Scrambled,Scrambled,2022-11-18T00:00:00,Scrambled,PG/SG,PG,PG,24,4,20000007,NA,Scrambled,18468,3,ATL,2022-11-28T00:00:00,2022-11-28T19:00:00,HOME,TRUE,20018468,20000003,2022-11-28T21:48:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1031128,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,9348,9469,9469,12,Scrambled,Scrambled,2022-11-18T00:00:00,Scrambled,PG/SG,PG,PG,19,30,20000007,NA,Scrambled,18466,5,ORL,2022-11-27T00:00:00,2022-11-27T18:00:00,AWAY,TRUE,20018466,20000005,2022-11-27T20:35:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1029793,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,9348,9591,9591,12,Scrambled,Scrambled,2022-11-18T00:00:00,Scrambled,PG/SG,PG,PG,21,29,20000007,NA,Scrambled,18443,5,ORL,2022-11-25T00:00:00,2022-11-25T19:00:00,AWAY,TRUE,20018443,20000005,2022-11-25T21:35:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1028758,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,9348,9591,9591,12,Scrambled,Scrambled,2022-11-18T00:00:00,Scrambled,PG/SG,PG,PG,29,23,20000007,NA,Scrambled,18431,2,CHA,2022-11-23T00:00:00,2022-11-23T19:00:00,AWAY,TRUE,20018431,20000002,2022-11-23T21:33:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1028552,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,9348,9591,9591,12,Scrambled,Scrambled,2022-11-18T00:00:00,Scrambled,PG/SG,PG,PG,16,24,20000007,NA,Scrambled,18425,8,BKN,2022-11-22T00:00:00,2022-11-22T19:30:00,HOME,TRUE,20018425,20000008,2022-11-22T22:13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1026993,7,20002546,1,2023,Tyrese Maxey,PHI,PG,0,9348,9712,9712,36,Scrambled,Scrambled,2022-11-18T00:00:00,Scrambled,PG/SG,PG,PG,27,32,20000007,NA,Scrambled,18406,16,MIN,2022-11-19T00:00:00,2022-11-19T19:30:00,HOME,TRUE,20018406,20000016,2022-11-19T22:21:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,Scrambled
1026305,7,20002546,1,2023,Tyrese Maxey,PHI,PG,1,9226,9591,9591,36,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG,PG,4,3,20000007,NA,Scrambled,18395,15,MIL,2022-11-18T00:00:00,2022-11-18T19:30:00,HOME,TRUE,20018395,20000015,2022-11-21T04:00:54,1,45.3,24,61,10.9,14.6,91,101.1,8.8,11.8,91,4.4,5.9,91,4.4,7.4,72.8,0,5.9,5.9,0,26,13.5,7.4,0,1.5,1.5,0,29.1,17.2,104,65.8,72.6,0,6.3,9.7,39.6,46.5,48,46.5,-4.9,0,0,48,TRUE,TRUE,Scrambled
1024056,7,20002546,1,2023,Tyrese Maxey,PHI,PG,1,8741,9591,9591,36,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG,PG,12,25,20000007,NA,Scrambled,18364,17,UTA,2022-11-13T00:00:00,2022-11-13T19:30:00,HOME,TRUE,20018364,20000017,2022-11-16T04:01:03,1,42.6,44,51,11.8,29.1,40.4,45.5,8.8,19.4,45.5,2.9,11.8,30.4,0,0,0,0,4.4,4.4,0,11.8,6.5,4.4,5.9,1.5,1.5,5.9,21.9,29.1,45.5,14.7,16.1,7.9,3.4,5.9,37.3,48.7,44.6,48.7,18.2,0,0,44.6,TRUE,TRUE,Scrambled
1023528,7,20002546,1,2023,Tyrese Maxey,PHI,PG,1,9348,9712,9712,36,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG,PG,22,12,20000007,NA,Scrambled,18357,3,ATL,2022-11-12T00:00:00,2022-11-12T19:30:00,HOME,TRUE,20018357,20000003,2022-11-15T04:00:54,1,49.7,42,67,12.1,21.9,67.5,81,10.3,15.8,65.3,4.4,7.4,72.8,4.4,5.9,91,0,2.9,2.9,0,9.6,5.3,10.9,1.5,0,4.4,5.9,31.6,24,78.9,33.3,47.7,1.9,0,16,35.3,50.9,53.4,50.9,29.1,0,0,53.4,TRUE,TRUE,Scrambled
1022581,7,20002546,1,2023,Tyrese Maxey,PHI,PG,1,9469,9955,9955,36,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG,PG,21,12,20000007,NA,Scrambled,18342,3,ATL,2022-11-10T00:00:00,2022-11-10T19:30:00,AWAY,TRUE,20018342,20000003,2022-11-13T04:01:02,1,31.9,40,19,7.4,20.6,35.7,42.9,4.4,13.4,33.1,2.9,8.8,40.4,4.4,5.9,91,1.5,4.4,5.9,4.1,11.2,8.6,7.4,0,0,1.5,2.9,18.2,22.8,48,12.8,35.3,0,0,7.5,30.6,31.9,34,31.9,-10.9,0,0,34,TRUE,TRUE,Scrambled
1020886,7,20002546,1,2023,Tyrese Maxey,PHI,PG,1,9712,9469,9469,36,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG,PG,3,22,20000007,NA,Scrambled,18317,29,PHO,2022-11-07T00:00:00,2022-11-07T20:00:00,HOME,TRUE,20018317,20000029,2022-11-10T04:00:55,1,31.6,49,24,5.9,21.9,27,27,5.9,17,34.7,0,5.9,0,4.4,8.8,60.7,1.5,5.9,7.4,3.8,14.8,10.3,8.8,0,1.5,2.9,0,13.4,25.1,32.5,4.1,33,0,3.2,10.7,30.1,32.8,33.1,32.8,11.8,0,0,33.1,TRUE,TRUE,Scrambled
1019331,7,20002546,1,2023,Tyrese Maxey,PHI,PG,1,9955,7891,7891,33,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG,PG,32,28,20000007,NA,Scrambled,18291,6,NY,2022-11-04T00:00:00,2022-11-04T19:00:00,HOME,TRUE,20018291,20000006,2022-11-07T04:00:11,1,52.3,47,4,12.1,35.2,41.9,50.3,8.8,19.4,45.5,5.9,15.8,37.4,10.3,10.3,121.4,1.5,2.9,4.4,3.4,8.8,5.8,10.3,1.5,0,5.9,4.4,37.6,38.9,58.8,23.2,42.3,1.8,0,13.5,44,53.5,57.4,53.5,2.9,0,0,57.4,TRUE,TRUE,Scrambled
1018263,7,20002546,1,2023,Tyrese Maxey,PHI,PG,1,15175,9226,9226,33,Scrambled,Scrambled,NA,Scrambled,PG,PG,PG,10,27,20000007,NA,Scrambled,18277,1,WAS,2022-11-02T00:00:00,2022-11-02T18:00:00,HOME,TRUE,20018277,20000001,2022-11-05T04:00:25,1,49,52,11,13.4,24.3,66.8,85,8.8,13.4,66.2,7.4,10.9,67.5,7.4,11.8,75.9,0,2.9,2.9,0,9.9,4.4,5.9,0,0,0,1.5,38.8,28.6,82.7,33.1,20.2,0,0,0,31.5,49,52.2,49,-2.4,0,0,52.2,TRUE,TRUE,Scrambled
1017325,7,20002546,1,2023,Tyrese Maxey,PHI,PG,1,8498,7284,7284,30,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG,PG,9,23,20000007,NA,Scrambled,18265,1,WAS,2022-10-31T00:00:00,2022-10-31T19:00:00,AWAY,TRUE,20018265,20000001,2022-11-03T04:00:13,1,42.6,41,30,14.6,26.7,66.2,71.7,12.1,19.4,75.9,2.9,8.8,40.4,2.9,2.9,121.4,0,4.4,4.4,0,12.1,8,4.4,1.5,0,4.4,4.4,34,27.8,73.9,29.1,17.3,2.1,0,14.1,42.2,43.8,45.8,43.8,-4.9,0,0,45.8,TRUE,TRUE,Scrambled
1016366,7,20002546,1,2023,Tyrese Maxey,PHI,PG,1,8741,6920,6920,27,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG,PG,18,34,20000007,NA,Scrambled,18253,11,CHI,2022-10-29T00:00:00,2022-10-29T20:00:00,AWAY,TRUE,20018253,20000011,2022-11-01T04:00:21,1,29.7,35,21,7.4,17,43.3,52.1,4.4,11.8,45.5,2.9,8.8,40.4,2.9,4.4,81,0,7.4,7.4,0,23.7,12.3,4.4,1.5,0,2.9,5.9,17,18.6,54.9,12.8,19.4,2.4,0,14,31.9,31,32.5,31,7.4,0,0,32.5,TRUE,TRUE,Scrambled
1015849,7,20002546,1,2023,Tyrese Maxey,PHI,PG,1,8498,7527,7527,27,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG,PG,9,10,20000007,NA,Scrambled,18246,10,TOR,2022-10-28T00:00:00,2022-10-28T19:30:00,AWAY,TRUE,20018246,20000010,2022-10-31T04:00:11,1,72.4,47,59,18.2,24.3,91,121.4,8.8,11.8,91,10.9,14.6,91,7.4,8.8,101.1,0,11.8,11.8,0,23.9,13.6,5.9,1.5,0,2.9,4.4,53.4,27.5,118.7,58.6,23.5,1.9,0,12,35.8,73.6,79.5,73.6,35.2,0,0,79.5,TRUE,TRUE,Scrambled
1014745,7,20002546,1,2023,Tyrese Maxey,PHI,PG,1,7405,7041,7041,24,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG,PG,7,35,20000007,NA,Scrambled,18234,10,TOR,2022-10-26T00:00:00,2022-10-26T19:30:00,AWAY,TRUE,20018234,20000010,2022-10-29T04:00:13,1,58.3,52,17,14.6,25.5,69.3,81,11.8,15.8,74.7,5.9,11.8,60.7,4.4,5.9,91,1.5,5.9,7.4,4.4,15,11.2,8.8,2.9,1.5,5.9,0,37.6,27.6,81.8,34.9,30.3,3.5,3.5,18.1,36.3,61.9,63.4,61.9,-1.2,0,0,63.4,TRUE,TRUE,Scrambled
1013740,7,20002546,1,2023,Tyrese Maxey,PHI,PG,1,7891,7041,7041,25,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG,PG,28,30,20000007,NA,Scrambled,18219,13,IND,2022-10-24T00:00:00,2022-10-24T19:00:00,HOME,TRUE,20018219,20000013,2022-10-27T04:00:10,1,18.1,45,57,4.4,13.4,33.1,44.2,1.5,8.8,20.3,2.9,7.4,48.6,0,0,0,1.5,1.5,2.9,4.7,4.1,4.3,4.4,1.5,0,2.9,0,11.8,13.4,44.2,5.9,13.5,2,0,18.7,20.2,19.3,20.6,19.3,5.9,0,0,20.6,TRUE,TRUE,Scrambled
1012798,7,20002546,1,2023,Tyrese Maxey,PHI,PG,1,7648,13475,13475,NA,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG,NA,35,35,20000007,NA,Scrambled,18203,24,SA,2022-10-22T00:00:00,2022-10-22T18:00:00,HOME,TRUE,20018203,20000024,2022-10-25T04:00:10,1,44.4,47,46,11.8,21.9,53.9,67.5,7.4,12.1,60.7,4.4,11.8,45.5,8.8,10.9,81,1.5,2.9,4.4,4.1,8.9,6.4,8.8,1.5,0,4.4,4.4,30.4,26.7,69,24.2,32.3,1.9,0,14.6,33.9,45.6,48.3,45.6,-13.4,0,0,48.3,TRUE,TRUE,Scrambled
1011782,7,20002546,1,2023,Tyrese Maxey,PHI,PG,1,8012,6313,6313,28,Scrambled,Scrambled,NA,Scrambled,PG/SG,PG,PG,23,24,20000007,NA,Scrambled,18190,15,MIL,2022-10-20T00:00:00,2022-10-20T19:30:00,HOME,TRUE,20018190,20000015,2022-10-23T04:00:12,1,19.9,41,12,8.8,15.8,56.1,56.1,8.8,12.1,72.8,0,4.4,0,4.4,5.9,91,0,2.9,2.9,0,9.2,4.5,0,0,0,1.5,4.4,18.2,17.9,60.7,10.1,0,0,0,9.3,27.2,19.9,20.6,19.9,-8.5,0,0,20.6,TRUE,TRUE,Scrambled
