PlayerID,SportsDataID,Status,TeamID,Team,Jersey,PositionCategory,Position,FirstName,LastName,Height,Weight,BirthDate,BirthCity,BirthState,BirthCountry,HighSchool,College,Salary,PhotoUrl,Experience,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,FantasyAlarmPlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,FanDuelName,DraftKingsName,YahooName,DepthChartPosition,DepthChartOrder,GlobalTeamID,FantasyDraftName,FantasyDraftPlayerID,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated,NbaDotComPlayerID
20000896,,Active,22,HOU,25,F,SF,Reggie,Bullock,78,205,1991-03-16T00:00:00,Kinston,NC,USA,NA,North Carolina,2019706,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,10,42fa4c2c-6520-4d04-a753-cfe4a5c5e2e1,2148,3458,200391,552335,748080,3329,Scrambled,Scrambled,NA,Scrambled,15947,552335,5195,Reggie Bullock,Reggie Bullock Jr.,Reggie Bullock,SG,9,20000022,Reggie Bullock,552335,8315612,http://cdn.usatsimg.com/api/download/?imageID=22188630,http://cdn.usatsimg.com/api/download/?imageID=22202910,2023-12-29T11:20:52,2023-12-31T19:27:15,203493
20000903,,Active,7,PHI,33,F,SF,Robert,Covington,79,209,1990-12-14T00:00:00,Bellwood,IL,USA,NA,Tennessee State,11692308,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,10,3e512d9e-ff9c-4f23-a4fd-a88128ee3af2,2210,3495,200159,525052,745358,3567,Scrambled,Scrambled,2024-01-16T00:00:00,Scrambled,20491,525052,5253,Robert Covington,Robert Covington,Robert Covington,SF,9,20000007,Robert Covington,525052,8322314,http://cdn.usatsimg.com/api/download/?imageID=21674744,http://cdn.usatsimg.com/api/download/?imageID=21720464,2023-10-18T14:05:49,2023-10-24T00:08:17,203496
20000933,,Active,2,CHA,30,G,SG,Seth,Curry,73,185,1990-08-23T00:00:00,Charlotte,NC,USA,NA,Duke,4000000,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,9,047d0b63-4142-46e9-8f04-a61622ae2375,2242,3498,200471,463135,740583,3345,Scrambled,Scrambled,2024-03-02T00:00:00,Scrambled,15583,463135,5245,Seth Curry,Seth Curry,Seth Curry,NA,NA,20000002,Seth Curry,463135,8338084,http://cdn.usatsimg.com/api/download/?imageID=21623380,http://cdn.usatsimg.com/api/download/?imageID=21685031,2023-10-11T14:31:41,2023-10-19T21:35:03,203552
20001389,,Active,1,WAS,22,F,PF,Richaun,Holmes,81,235,1993-10-15T00:00:00,Lockport,IL,USA,NA,Bowling Green,12046020,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,8,e96ef8d2-192f-47a3-a6ad-876603de1907,2498,3755,200618,695069,752324,NA,Scrambled,Scrambled,2024-03-28T00:00:00,Scrambled,23447,695069,5497,Richaun Holmes,Richaun Holmes,Richaun Holmes,C,6,20000001,Richaun Holmes,695069,8338074,http://cdn.usatsimg.com/api/download/?imageID=21623387,http://cdn.usatsimg.com/api/download/?imageID=21685055,2023-10-11T14:33:18,2023-10-19T21:37:21,1626158
20001393,,Active,7,PHI,9,F,SF,Kelly,Oubre Jr.,79,203,1995-12-09T00:00:00,New Orleans,LA,USA,NA,Kansas,2019706,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,8,7dfa0971-96be-4705-9811-f9f54758145f,2470,3721,200603,843271,761313,NA,Scrambled,Scrambled,NA,Scrambled,58153,843271,5475,Kelly Oubre,Kelly Oubre Jr.,Kelly Oubre Jr.,SF,3,20000007,Kelly Oubre Jr.,843271,8315814,http://cdn.usatsimg.com/api/download/?imageID=21649935,http://cdn.usatsimg.com/api/download/?imageID=21692581,2023-10-14T18:20:42,2023-10-20T20:03:13,1626162
20001400,,Active,4,MIA,0,G,SG,Josh,Richardson,77,200,1993-09-15T00:00:00,Edmond,OK,USA,NA,Tennessee,2891467,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,8,ef11cca9-6605-44e8-943e-193c7b821465,2522,3770,200609,604288,751008,NA,Scrambled,Scrambled,2024-02-11T00:00:00,Scrambled,16233,604288,5500,Josh Richardson,Josh Richardson,Josh Richardson,NA,NA,20000004,Josh Richardson,604288,8315705,http://cdn.usatsimg.com/api/download/?imageID=21629768,http://cdn.usatsimg.com/api/download/?imageID=21685551,2023-10-12T12:11:36,2023-10-19T22:16:00,1626196
20001406,,Active,9,BOS,8,C,C,Kristaps,Porzingis,86,240,1995-08-02T00:00:00,Liepaja,NA,Latvia,NA,None,36016200,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,7,3c5901ef-af1d-441d-aeed-8e0a93cead49,2382,3669,200612,877869,766539,NA,Scrambled,Scrambled,NA,Scrambled,63122,877869,5464,Kristaps Porzingis,Kristaps Porzingis,Kristaps Porzingis,C,3,20000009,Kristaps Porzingis,877869,8315824,http://cdn.usatsimg.com/api/download/?imageID=22174779,http://cdn.usatsimg.com/api/download/?imageID=22202894,2023-12-26T12:35:55,2023-12-31T19:25:33,204001
20001413,,Active,4,MIA,2,G,PG,Terry,Rozier,73,190,1994-03-17T00:00:00,Youngstown,OH,USA,NA,Louisville,22205221,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,8,d1ee8ac8-f550-4269-ab4f-604b7bba441a,2490,3736,200625,786293,757141,NA,Scrambled,Scrambled,NA,Scrambled,42677,786293,5476,Terry Rozier,Terry Rozier,Terry Rozier,PG,3,20000004,Terry Rozier,786293,8338058,http://cdn.usatsimg.com/api/download/?imageID=21623002,http://cdn.usatsimg.com/api/download/?imageID=21684894,2023-10-11T13:46:50,2023-10-19T21:21:09,1626179
20001416,,Active,28,LAC,24,G,SG,Norman,Powell,76,215,1993-05-25T00:00:00,San Diego,CA,USA,NA,UCLA,18000000,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,8,e1e4c26d-ab5c-4bd7-886a-812854466bb8,2504,3726,200628,609861,750766,NA,Scrambled,Scrambled,NA,Scrambled,16293,609861,5506,Norman Powell,Norman Powell,Norman Powell,SG,6,20000028,Norman Powell,609861,8293020,http://cdn.usatsimg.com/api/download/?imageID=21677407,http://cdn.usatsimg.com/api/download/?imageID=21677406,2023-10-18T19:26:44,2023-10-18T19:26:31,1626181
20001418,,Active,4,MIA,4,G,PG,Delon,Wright,77,185,1992-04-26T00:00:00,Los Angeles,CA,USA,NA,Utah,661628,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,8,1db0df17-b3d5-4ddb-98d0-8f86239347bf,2483,3710,200627,744102,756176,NA,Scrambled,Scrambled,NA,Scrambled,40830,744102,5480,Delon Wright,Delon Wright,Delon Wright,PG,9,20000004,Delon Wright,744102,8338062,http://cdn.usatsimg.com/api/download/?imageID=21651221,http://cdn.usatsimg.com/api/download/?imageID=21697262,2023-10-14T20:12:28,2023-10-21T01:57:47,1626153
20001420,,Active,15,MIL,9,F,PF,Bobby,Portis,82,250,1995-02-10T00:00:00,Little Rock,AR,USA,NA,Arkansas,11710818,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,8,68b7aac9-02fd-4bd8-b10c-6702d2c5eb98,2472,3705,200636,750703,755835,NA,Scrambled,Scrambled,NA,Scrambled,42156,750703,5482,Bobby Portis,Bobby Portis,Bobby Portis,C,6,20000015,Bobby Portis,750703,8247797,http://cdn.usatsimg.com/api/download/?imageID=21680071,http://cdn.usatsimg.com/api/download/?imageID=21720311,2023-10-19T08:59:25,2023-10-23T23:31:54,1626171
20001421,,Active,24,SA,16,F,SF,Cedi,Osman,79,230,1995-04-08T00:00:00,Ohrid,NA,Macedonia,NA,None,6718842,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,6,d8570bcf-9513-47d6-8f21-2f86625e58df,2502,3764,200639,842611,766542,NA,Scrambled,Scrambled,NA,Scrambled,63126,842611,5491,Cedi Osman,Cedi Osman,Cedi Osman,SF,9,20000024,Cedi Osman,842611,8315625,http://cdn.usatsimg.com/api/download/?imageID=19230091,http://cdn.usatsimg.com/api/download/?imageID=19171358,2022-10-14T11:40:31,2022-10-03T16:45:37,1626224
20001424,,Active,13,IND,33,C,C,Myles,Turner,83,250,1996-03-24T00:00:00,Bedford,TX,USA,NA,Texas,20975000,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,8,323f9ef8-ecdd-41a7-859e-dd3db48ba913,2466,3725,200640,843762,761346,NA,Scrambled,Scrambled,2024-04-01T00:00:00,Scrambled,58253,843762,5471,Myles Turner,Myles Turner,Myles Turner,C,3,20000013,Myles Turner,843762,8247759,http://cdn.usatsimg.com/api/download/?imageID=21623841,http://cdn.usatsimg.com/api/download/?imageID=21685226,2023-10-11T15:54:04,2023-10-19T21:55:22,1626167
20001430,,Active,1,WAS,5,G,PG,Tyus,Jones,73,196,1996-05-10T00:00:00,Burnsville,MN,USA,NA,Duke,14000000,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,8,cbc0a3b2-985e-4484-9cb6-6891337b18b7,2512,3739,200586,842297,761299,NA,Scrambled,Scrambled,2024-03-15T00:00:00,Scrambled,58081,842297,5484,Tyus Jones,Tyus Jones,Tyus Jones,PG,3,20000001,Tyus Jones,842297,8315714,http://cdn.usatsimg.com/api/download/?imageID=21651225,http://cdn.usatsimg.com/api/download/?imageID=21697270,2023-10-14T20:12:39,2023-10-21T01:58:02,1626145
20001431,,Active,16,MIN,32,F,PF,Karl-Anthony,Towns,84,248,1995-11-15T00:00:00,Piscataway,NJ,USA,NA,Kentucky,36016200,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,8,ab532a66-9314-4d57-ade7-bb54a70c65ad,2459,3741,200585,837030,761320,NA,Scrambled,Scrambled,2024-03-06T00:00:00,Scrambled,58462,837030,5432,Karl-Anthony Towns,Karl-Anthony Towns,Karl-Anthony Towns,PF,3,20000016,Karl-Anthony Towns,837030,8246961,http://cdn.usatsimg.com/api/download/?imageID=21630409,http://cdn.usatsimg.com/api/download/?imageID=21690731,2023-10-12T14:11:09,2023-10-20T15:41:13,1626157
20001433,,Active,30,SAC,41,F,PF,Trey,Lyles,81,234,1995-11-05T00:00:00,Saskatoon,SK,Canada,NA,Kentucky,8000000,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,8,55f10af0-4b71-4693-aa82-435e958ab560,2473,3738,200587,845596,761319,NA,Scrambled,Scrambled,NA,Scrambled,58461,845596,5472,Trey Lyles,Trey Lyles,Trey Lyles,PF,6,20000030,Trey Lyles,845596,8293160,http://cdn.usatsimg.com/api/download/?imageID=21650780,http://cdn.usatsimg.com/api/download/?imageID=21697166,2023-10-14T19:29:02,2023-10-21T01:53:47,1626168
20001437,,Active,7,PHI,22,G,PG,Cameron,Payne,75,183,1994-08-08T00:00:00,Bartlett,TN,USA,NA,Murray State,6500000,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,8,fc486ff9-f1d0-4a1e-83ed-4a3aaec950a2,2475,3744,200591,792338,756063,NA,Scrambled,Scrambled,NA,Scrambled,48567,792338,5474,Cameron Payne,Cameron Payne,Cameron Payne,PG,9,20000007,Cameron Payne,792338,8338300,http://cdn.usatsimg.com/api/download/?imageID=21680119,http://cdn.usatsimg.com/api/download/?imageID=21720331,2023-10-19T09:11:34,2023-10-23T23:36:49,1626166
20001438,,Active,15,MIL,24,G,SG,Pat,Connaughton,77,209,1993-01-06T00:00:00,Arlington,MA,USA,NA,Notre Dame,9423869,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,8,298852ca-299d-4cb9-a9e5-6ac909582f78,2514,3727,200592,601514,750532,NA,Scrambled,Scrambled,NA,Scrambled,15993,601514,5501,Pat Connaughton,Pat Connaughton,Pat Connaughton,SF,6,20000015,Pat Connaughton,601514,8247772,http://cdn.usatsimg.com/api/download/?imageID=21680118,http://cdn.usatsimg.com/api/download/?imageID=21720330,2023-10-19T09:11:24,2023-10-23T23:36:38,1626192
20001441,,Active,20,DEN,15,C,C,Nikola,Jokic,83,284,1995-02-19T00:00:00,Sombor,NA,Serbia,NA,None,47607350,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,8,f2625432-3903-4f90-9b0b-2e4f63856bb0,2368,3612,200655,830650,761261,NA,Scrambled,Scrambled,NA,Scrambled,55062,830650,5352,Nikola Jokic,Nikola Jokic,Nikola Jokic,C,3,20000020,Nikola Jokic,830650,8256615,http://cdn.usatsimg.com/api/download/?imageID=21623430,http://cdn.usatsimg.com/api/download/?imageID=21685098,2023-10-11T14:38:02,2023-10-19T21:42:02,203999
20001449,,Active,22,HOU,51,C,C,Boban,Marjanovic,88,290,1988-08-15T00:00:00,Boljevac,NA,Serbia,NA,None,2019706,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,8,24c17409-ac10-4859-be6c-59d6cc6b5810,2534,3787,200665,553331,766554,NA,Scrambled,Scrambled,NA,Scrambled,63826,553331,5524,Boban Marjanovic,Boban Marjanovic,Boban Marjanovic,C,6,20000022,Boban Marjanovic,553331,8306102,http://cdn.usatsimg.com/api/download/?imageID=21623663,http://cdn.usatsimg.com/api/download/?imageID=21685205,2023-10-11T15:17:26,2023-10-19T21:52:08,1626246
20001455,,Active,26,GS,5,C,C,Kevon,Looney,81,222,1996-02-06T00:00:00,Milwaukee,WI,USA,NA,UCLA,7500000,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,8,ebb50069-6fdf-4c07-9a21-a63d5c814536,2465,3722,200629,846499,762793,NA,Scrambled,Scrambled,NA,Scrambled,58576,846499,5490,Kevon Looney,Kevon Looney,Kevon Looney,C,9,20000026,Kevon Looney,846499,8247464,http://cdn.usatsimg.com/api/download/?imageID=22188617,http://cdn.usatsimg.com/api/download/?imageID=22188618,2023-12-29T11:11:38,2023-12-29T11:11:49,1626172
20001457,,Active,23,NO,22,F,PF,Larry,Nance Jr.,80,245,1993-01-01T00:00:00,Akron,OH,USA,NA,Wyoming,10375000,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,8,ad389979-d1d5-4f26-ad64-3e516b3373a3,2521,3723,200630,603640,750122,NA,Scrambled,Scrambled,NA,Scrambled,20992,603640,5487,Larry Nance,Larry Nance Jr.,Larry Nance Jr.,PF,6,20000023,Larry Nance Jr.,603640,8293094,http://cdn.usatsimg.com/api/download/?imageID=21680171,http://cdn.usatsimg.com/api/download/?imageID=21720515,2023-10-19T09:44:03,2023-10-24T00:18:00,1626204
20001458,,Active,27,LAL,1,G,PG,D'Angelo,Russell,75,193,1996-02-23T00:00:00,Louisville,KY,USA,NA,Ohio State,17307693,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,8,dbf09e15-1cd8-434e-acda-9527735ef4d6,2462,3708,200631,844038,761368,NA,Scrambled,Scrambled,NA,Scrambled,58312,844038,5433,D'Angelo Russell,D'Angelo Russell,D'Angelo Russell,PG,3,20000027,D'Angelo Russell,844038,8310104,http://cdn.usatsimg.com/api/download/?imageID=21677559,http://cdn.usatsimg.com/api/download/?imageID=21677557,2023-10-18T20:02:18,2023-10-18T20:01:54,1626156
20001460,,Active,29,PHO,1,G,SG,Devin,Booker,78,206,1996-10-30T00:00:00,Grand Rapids,MI,USA,NA,Kentucky,36016200,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,8,31baa84f-c759-4f92-8e1f-a92305ade3d6,2469,3711,200633,845564,761315,NA,Scrambled,Scrambled,NA,Scrambled,58460,845564,5473,Devin Booker,Devin Booker,Devin Booker,PG,3,20000029,Devin Booker,845564,8247325,http://cdn.usatsimg.com/api/download/?imageID=21650138,http://cdn.usatsimg.com/api/download/?imageID=21696952,2023-10-14T18:37:01,2023-10-21T01:39:07,1626164
20001521,,Active,15,MIL,43,F,SF,Thanasis,Antetokounmpo,79,219,1992-07-18T00:00:00,Athens,NA,Greece,NA,None,2019706,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,5,64c0e4e5-8711-4b86-8072-745f6084df73,2386,3634,200674,803207,761263,NA,Scrambled,Scrambled,NA,Scrambled,111372,803207,5362,Thanasis Antetokounmpo,Thanasis Antetokounmpo,Thanasis Antetokounmpo,SF,9,20000015,Thanasis Antetokounmpo,803207,8247768,http://cdn.usatsimg.com/api/download/?imageID=21680116,http://cdn.usatsimg.com/api/download/?imageID=21720329,2023-10-19T09:10:32,2023-10-23T23:36:27,203648
20001525,,Active,13,IND,9,G,PG,T.J.,McConnell,73,190,1992-03-25T00:00:00,Pittsburgh,PA,USA,NA,Arizona,8700000,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,8,e3dfa2a2-6272-4f3f-adf0-dd5dadea9481,2530,3760,200649,551787,747670,NA,Scrambled,Scrambled,NA,Scrambled,18393,551787,5582,T.J. McConnell,T.J. McConnell,T.J. McConnell,PG,6,20000013,T.J. McConnell,551787,8247743,http://cdn.usatsimg.com/api/download/?imageID=21624013,http://cdn.usatsimg.com/api/download/?imageID=21685293,2023-10-11T16:05:37,2023-10-19T21:59:57,204456
20001527,,Active,27,LAL,35,F,PF,Christian,Wood,80,214,1995-09-27T00:00:00,Long Beach,CA,USA,NA,UNLV,2709849,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,7,98100660-988b-4e71-a89e-f35839964483,2479,3778,200645,750924,756847,NA,Scrambled,Scrambled,2024-02-21T00:00:00,Scrambled,42202,750924,5583,Christian Wood,Christian Wood,Christian Wood,C,9,20000027,Christian Wood,750924,8315687,http://cdn.usatsimg.com/api/download/?imageID=22455331,http://cdn.usatsimg.com/api/download/?imageID=22202912,2024-02-06T11:46:06,2023-12-31T19:28:25,1626174
20001597,,Active,26,GS,20,F,PF,Dario,Saric,82,225,1994-04-08T00:00:00,Sibenik,NA,Croatia,NA,None,2019706,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,6,06255060-3d3d-44f6-a776-2aab8e57584a,2141,3451,200863,830641,761254,NA,Scrambled,Scrambled,2024-03-28T00:00:00,Scrambled,55056,830641,5323,Dario Saric,Dario Saric,Dario Saric,PF,9,20000026,Dario Saric,830641,8315697,http://cdn.usatsimg.com/api/download/?imageID=21674530,http://cdn.usatsimg.com/api/download/?imageID=21674120,2023-10-18T13:32:43,2023-10-18T12:26:38,203967
20001661,,Active,8,BKN,10,G,PG,Ben,Simmons,82,240,1996-07-20T00:00:00,Melbourne,NA,Australia,NA,Louisiana State,37893408,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,5,318debd7-dab6-4d4e-8849-03c4c701a7c8,2625,3849,200762,886391,766922,NA,Scrambled,Scrambled,2024-03-05T00:00:00,Scrambled,66115,886391,5600,Ben Simmons,Ben Simmons,Ben Simmons,NA,NA,20000008,Ben Simmons,886391,8293176,http://cdn.usatsimg.com/api/download/?imageID=21666021,http://cdn.usatsimg.com/api/download/?imageID=21720297,2023-10-17T08:23:12,2023-10-23T23:29:45,1627732
20001666,,Active,20,DEN,27,G,PG,Jamal,Murray,76,215,1997-02-23T00:00:00,Kitchener,ON,Canada,NA,Kentucky,33833400,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,6,685576ef-ea6c-4ccf-affd-18916baf4e60,2644,3882,200768,891352,766810,NA,Scrambled,Scrambled,2024-03-22T00:00:00,Scrambled,66108,891352,5638,Jamal Murray,Jamal Murray,Jamal Murray,PG,3,20000020,Jamal Murray,891352,8256617,http://cdn.usatsimg.com/api/download/?imageID=21623469,http://cdn.usatsimg.com/api/download/?imageID=21623465,2023-10-11T14:48:50,2023-10-11T14:48:07,1627750
20001668,,Active,2,CHA,9,F,PF,Davis,Bertans,82,225,1992-11-12T00:00:00,Valmiera,NA,Latvia,NA,None,17000000,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,7,c1bb78ed-4ce7-4e8c-b30c-06f8148d550a,1867,3215,200918,599814,749277,NA,Scrambled,Scrambled,NA,Scrambled,14543,599814,4926,Davis Bertans,Davis Bertans,Davis Bertans,PF,6,20000002,Davis Bertans,599814,8338080,http://cdn.usatsimg.com/api/download/?imageID=21638077,http://cdn.usatsimg.com/api/download/?imageID=21692301,2023-10-13T12:29:56,2023-10-20T19:27:21,202722
20001670,,Active,17,UTA,11,G,PG,Kris,Dunn,75,205,1994-03-18T00:00:00,New London,CT,USA,NA,Providence,2586665,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,7,56c796d6-74d3-4881-9166-7f528e2b67f6,2621,3854,200766,698968,751557,NA,Scrambled,Scrambled,NA,Scrambled,23802,698968,5636,Kris Dunn,Kris Dunn,Kris Dunn,PG,6,20000017,Kris Dunn,698968,8310318,http://cdn.usatsimg.com/api/download/?imageID=21624629,http://cdn.usatsimg.com/api/download/?imageID=21685364,2023-10-11T17:03:45,2023-10-19T22:05:20,1627739
20001671,,Active,23,NO,14,F,SF,Brandon,Ingram,80,190,1997-09-02T00:00:00,Kinston,NC,USA,NA,Duke,33833400,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,7,8082841d-e516-43c6-a81b-7987fa321acd,2616,3861,200764,887665,767463,NA,Scrambled,Scrambled,2024-03-21T00:00:00,Scrambled,66048,887665,5601,Brandon Ingram,Brandon Ingram,Brandon Ingram,SF,3,20000023,Brandon Ingram,887665,8247256,http://cdn.usatsimg.com/api/download/?imageID=21680174,http://cdn.usatsimg.com/api/download/?imageID=21720518,2023-10-19T09:48:35,2023-10-24T00:18:40,1627742
20001672,,Active,9,BOS,7,G,SG,Jaylen,Brown,78,223,1996-10-24T00:00:00,Marietta,GA,USA,NA,California,31830357,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,7,ffc5579c-783f-4d62-80ab-3c3dcb05a27d,2624,3894,200763,883436,767029,NA,Scrambled,Scrambled,2024-03-31T00:00:00,Scrambled,67026,883436,5602,Jaylen Brown,Jaylen Brown,Jaylen Brown,SF,3,20000009,Jaylen Brown,883436,8256804,http://cdn.usatsimg.com/api/download/?imageID=22174750,http://cdn.usatsimg.com/api/download/?imageID=22202893,2023-12-26T12:29:31,2023-12-31T19:25:20,1627759
20001673,,Active,7,PHI,17,F,SF,Buddy,Hield,76,220,1992-12-17T00:00:00,Freeport,NA,Bahamas,NA,Oklahoma,19279841,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,7,795f46f2-c78d-4f1d-9ee2-4331c1cc8184,2628,3884,200767,697086,751504,NA,Scrambled,Scrambled,NA,Scrambled,23665,697086,5637,Buddy Hield,Buddy Hield,Buddy Hield,SG,3,20000007,Buddy Hield,697086,8338296,http://cdn.usatsimg.com/api/download/?imageID=21623847,http://cdn.usatsimg.com/api/download/?imageID=21685259,2023-10-11T15:55:24,2023-10-19T21:56:55,1627741
20001678,,Active,15,MIL,5,G,SG,Malik,Beasley,76,187,1996-11-26T00:00:00,Atlanta,GA,USA,NA,Florida State,2019760,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,7,d3392ee6-cbe4-419e-bbd5-1b658d83e10e,2658,3853,200780,879503,767991,NA,Scrambled,Scrambled,NA,Scrambled,66064,879503,5650,Malik Beasley,Malik Beasley,Malik Beasley,SG,3,20000015,Malik Beasley,879503,8315750,http://cdn.usatsimg.com/api/download/?imageID=21680117,http://cdn.usatsimg.com/api/download/?imageID=21720328,2023-10-19T09:10:41,2023-10-23T23:36:12,1627736
20001679,,Active,3,ATL,5,G,SG,Dejounte,Murray,77,180,1996-09-19T00:00:00,Seattle,WA,USA,NA,Washington,18214000,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,6,7d27ec3b-1e31-4b0f-abcf-e12039a0e27b,2660,3856,200790,884168,767902,NA,Scrambled,Scrambled,NA,Scrambled,67708,884168,5660,Dejounte Murray,Dejounte Murray,Dejounte Murray,PG,3,20000003,Dejounte Murray,884168,8305899,http://cdn.usatsimg.com/api/download/?imageID=21622991,http://cdn.usatsimg.com/api/download/?imageID=21684846,2023-10-11T13:43:48,2023-10-19T21:15:37,1627749
20001680,,Active,27,LAL,12,F,SF,Taurean,Prince,78,218,1994-03-22T00:00:00,San Marcos,TX,USA,NA,Baylor,7455000,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,7,4f80cdb1-1b10-4669-9774-045bc8a99c99,2640,3858,200773,696209,751518,NA,Scrambled,Scrambled,NA,Scrambled,23572,696209,5643,Taurean Prince,Taurean Prince,Taurean Prince,SF,6,20000027,Taurean Prince,696209,8315683,http://cdn.usatsimg.com/api/download/?imageID=21677501,http://cdn.usatsimg.com/api/download/?imageID=21677495,2023-10-18T19:49:25,2023-10-18T19:49:07,1627752
20001683,,Active,30,SAC,10,C,C,Domantas,Sabonis,82,240,1996-05-03T00:00:00,Portland,OR,USA,NA,Gonzaga,30600000,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,7,22038780-8c50-4211-a99e-656d983e5207,2617,3865,200772,850111,761348,NA,Scrambled,Scrambled,NA,Scrambled,59358,850111,5642,Domantas Sabonis,Domantas Sabonis,Domantas Sabonis,C,3,20000030,Domantas Sabonis,850111,8293099,http://cdn.usatsimg.com/api/download/?imageID=21650792,http://cdn.usatsimg.com/api/download/?imageID=21697169,2023-10-14T19:29:37,2023-10-21T01:53:59,1627734
20001687,,Active,10,TOR,19,C,C,Jakob,Poeltl,84,260,1995-10-15T00:00:00,Vienna,NA,Austria,NA,Utah,19500000,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,7,e1b3d3d5-b4b1-481a-b5b9-efe4231f48bf,2634,3870,200770,844478,762825,NA,Scrambled,Scrambled,2024-03-04T00:00:00,Scrambled,58378,844478,5640,Jakob Poeltl,Jakob Poeltl,Jakob Poeltl,C,3,20000010,Jakob Poeltl,844478,8310113,http://cdn.usatsimg.com/api/download/?imageID=21677651,http://cdn.usatsimg.com/api/download/?imageID=21720567,2023-10-18T20:13:50,2023-10-24T00:28:02,1627751
20001689,,Active,12,CLE,30,C,C,Damian,Jones,82,245,1995-06-30T00:00:00,Baton Rouge,LA,USA,NA,Vanderbilt,2586665,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,7,44231f84-c69d-440d-9287-e210d4ce1672,2630,3879,200791,745922,756854,NA,Scrambled,Scrambled,NA,Scrambled,41082,745922,5661,Damian Jones,Damian Jones,Damian Jones,C,6,20000012,Damian Jones,745922,8315770,http://cdn.usatsimg.com/api/download/?imageID=21623252,http://cdn.usatsimg.com/api/download/?imageID=21684983,2023-10-11T14:06:17,2023-10-19T21:29:06,1627745
